column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Maintenance_Count,pure,50,-0.009556586547327162,-0.07160489625380806,2.5262972725974116e-13,7.492727230502078,5.305224272454564e-13,False,선행신호 약함 - 판단 보류
Surface_Roughness,primary,5,0.048353583831148406,0.13065302919125665,2.03164875470446e-100,2.702034034281707,5.333077981099208e-100,False,선행신호 약함 - 판단 보류
Surface_Roughness,primary,20,0.048353583831148406,0.24704055977213857,0.0,5.1090434296413,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,primary,50,0.048353583831148406,0.30009837298675746,0.0,6.206331552066677,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,broad,5,0.06934356097482963,0.16405206731554167,3.0140547646965943e-165,2.365786599495365,1.0549191676438081e-164,False,선행신호 약함 - 판단 보류
Surface_Roughness,broad,20,0.06934356097482963,0.2796989082415988,0.0,4.033523867387256,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,broad,50,0.06934356097482963,0.33107845729447694,0.0,4.7744657563036315,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,pure,5,-0.11390753144622423,0.10137341335683936,3.724716533654939e-25,0.8899623411178722,8.691005245194858e-25,False,선행신호 약함 - 판단 보류
Surface_Roughness,pure,20,-0.11390753144622423,0.20473895419355936,3.11459586300492e-97,1.7974136704930408,8.175814140387915e-97,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,pure,50,-0.11390753144622423,0.2503938845227811,2.0516015748007148e-144,2.198220621092049,5.385454133851876e-144,True,선행신호 유지 - 상류 원인 가능성
Vibration,primary,5,0.19224453237509564,0.3014230763175716,0.0,1.5679149497445968,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,primary,20,0.19224453237509564,0.33328087852264887,0.0,1.7336299472609802,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,primary,50,0.19224453237509564,0.3411551711741434,0.0,1.77458972153498,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,broad,5,0.22544996616100055,0.33221121259239905,0.0,1.4735474049934303,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,broad,20,0.22544996616100055,0.3627584161465571,0.0,1.6090417857392825,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,broad,50,0.22544996616100055,0.3701921308612006,0.0,1.6420145771804435,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,pure,5,0.12506983891737744,0.246311154570231,7.544510306904194e-140,1.9693889166431802,3.960867911124702e-139,True,선행신호 유지 - 상류 원인 가능성
Vibration,pure,20,0.12506983891737744,0.2805069343055864,9.055329055681301e-181,2.2428023953152483,4.754047754232683e-180,True,선행신호 유지 - 상류 원인 가능성
Vibration,pure,50,0.12506983891737744,0.2882138178047451,1.140032675340909e-190,2.30442303515832,4.788137236431818e-190,True,선행신호 유지 - 상류 원인 가능성
