column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Process_Time,broad,5,-0.008525068839370986,0.008426822110579213,0.08171762812228042,0.9884755500931507,0.14527578332849853,False,선행신호 약함 - 판단 보류
Process_Time,broad,20,-0.008525068839370986,0.004976500361850711,0.3039792361547369,0.5837489943621261,0.3474048413196993,False,선행신호 약함 - 판단 보류
Process_Time,broad,50,-0.008525068839370986,-0.0004546510378480306,0.9251921184010621,0.05333106939246447,0.9251921184010621,False,선행신호 소멸 - 결과 공변 해석 지지
Process_Time,pure,5,-0.012788447601226549,0.017210780398221548,0.03889767203867613,1.3458068512217893,0.10372712543646968,False,선행신호 약함 - 판단 보류
Process_Time,pure,20,-0.012788447601226549,0.013314383624490445,0.11021544107816823,1.0411258691956835,0.25192100817867025,False,선행신호 약함 - 판단 보류
Process_Time,pure,50,-0.012788447601226549,0.0050412201514569155,0.5454631284466387,0.39420110310913803,0.6233864325104442,False,선행신호 약함 - 판단 보류
Surface_Roughness,primary,5,0.43995559720713984,-0.04111137927942632,8.085022947222179e-07,0.0934443828886447,4.312012238518495e-06,False,선행신호 소멸 - 결과 공변 해석 지지
Surface_Roughness,primary,20,0.43995559720713984,-0.055460752742970354,2.8677648455968324e-11,0.12605988671365473,1.5294745843183105e-10,False,선행신호 소멸 - 결과 공변 해석 지지
Surface_Roughness,primary,50,0.43995559720713984,-0.07147063566793999,1.024336981234132e-17,0.16244965655997823,5.697708763741454e-17,False,선행신호 약함 - 판단 보류
Surface_Roughness,broad,5,0.5751061455147894,0.45809011074794026,0.0,0.7965314130627039,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,broad,20,0.5751061455147894,0.5278474579055015,0.0,0.9178261474375556,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,broad,50,0.5751061455147894,0.536029360787837,0.0,0.932052917480174,0.0,True,선행신호 유지 - 상류 원인 가능성
Surface_Roughness,pure,5,0.43995559720713984,-0.04111137927942632,8.085022947222179e-07,0.0934443828886447,4.312012238518495e-06,False,선행신호 소멸 - 결과 공변 해석 지지
Surface_Roughness,pure,20,0.43995559720713984,-0.055460752742970354,2.8677648455968324e-11,0.12605988671365473,1.5294745843183105e-10,False,선행신호 소멸 - 결과 공변 해석 지지
Surface_Roughness,pure,50,0.43995559720713984,-0.07147063566793999,1.024336981234132e-17,0.16244965655997823,5.697708763741454e-17,False,선행신호 약함 - 판단 보류
Vibration,primary,5,0.06332099624614584,-0.06141281302538115,1.7133916775247734e-13,0.9698649210548257,2.7414266840396374e-12,False,선행신호 약함 - 판단 보류
Vibration,primary,20,0.06332099624614584,-0.08899528956145597,1.3170252620479157e-26,1.4054625611938765,2.107240419276665e-25,False,선행신호 약함 - 판단 보류
Vibration,primary,50,0.06332099624614584,-0.09619868732873771,8.615969686470972e-31,1.5192225806869397,1.3785551498353555e-29,False,선행신호 약함 - 판단 보류
Vibration,broad,5,0.5651533934750586,0.5406302914022261,0.0,0.956608060119673,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,broad,20,0.5651533934750586,0.5337097036326568,0.0,0.9443625567758545,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,broad,50,0.5651533934750586,0.530454244522331,0.0,0.9386022461276102,0.0,True,선행신호 유지 - 상류 원인 가능성
Vibration,pure,5,0.06332099624614584,-0.06141281302538115,1.7133916775247734e-13,0.9698649210548257,2.7414266840396374e-12,False,선행신호 약함 - 판단 보류
Vibration,pure,20,0.06332099624614584,-0.08899528956145597,1.3170252620479157e-26,1.4054625611938765,2.107240419276665e-25,False,선행신호 약함 - 판단 보류
Vibration,pure,50,0.06332099624614584,-0.09619868732873771,8.615969686470972e-31,1.5192225806869397,1.3785551498353555e-29,False,선행신호 약함 - 판단 보류
